Year,Rtype,Dname,Cname,City,Sname,Type,gsId,Lat,Lon,Enrollment,Plan504,FreeAnd Reduced PriceLunch,Enroll12,Percent Teachers InFirst SecondYear,ActSat Number Participation,NumTstTakr,ApCourse Participation,ApCourse Passed,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,ParentRating,gsRating,Asian,"Black, non-Hispanic",Hispanic,Multiracial,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander,"White, non-Hispanic"
2014,S,Huntington Beach Union High,Orange,Huntington-Beach,Huntington Beach High,public,3805,33.67837,-118.00177,2954.0,2.1,13.61,626,9.3,360,240,33.2,1155,24.0,24.0,24.0,23.0,186,77.5,4.0,9.0,10.66,1.08,20.68,6.06,1.56,0.61,59.34
2015,S,Huntington Beach Union High,Orange,Huntington-Beach,Huntington Beach High,public,3805,33.67837,-118.00177,2954.0,2.1,13.61,692,9.3,360,276,33.2,1155,25.0,25.0,25.0,24.0,230,83.33,4.0,9.0,10.66,1.08,20.68,6.06,1.56,0.61,59.34
2016,S,Huntington Beach Union High,Orange,Huntington-Beach,Huntington Beach High,public,3805,33.67837,-118.00177,2954.0,2.1,13.61,682,9.3,360,303,33.2,1155,25.0,26.0,25.0,24.0,247,81.52,4.0,9.0,10.66,1.08,20.68,6.06,1.56,0.61,59.34
2017,S,Huntington Beach Union High,Orange,Huntington-Beach,Huntington Beach High,public,3805,33.67837,-118.00177,2954.0,2.1,13.61,674,9.3,360,283,33.2,1155,25.0,25.0,24.0,24.0,229,80.92,4.0,9.0,10.66,1.08,20.68,6.06,1.56,0.61,59.34
2018,S,Huntington Beach Union High,Orange,Huntington-Beach,Huntington Beach High,public,3805,33.67837,-118.00177,2954.0,2.1,13.61,682,9.3,360,241,33.2,1155,25.0,25.0,24.0,24.0,187,77.59,4.0,9.0,10.66,1.08,20.68,6.06,1.56,0.61,59.34
2014,S,Huntington Beach Union High,Orange,Westminster,Westminster High,public,3809,33.754517,-118.0071,2622.0,0.8,77.92,650,3.6,233,39,31.6,476,21.0,21.0,24.0,21.0,26,66.67,4.0,7.0,41.11,0.95,49.58,1.49,1.26,0.8,4.81
2015,S,Huntington Beach Union High,Orange,Westminster,Westminster High,public,3809,33.754517,-118.0071,2622.0,0.8,77.92,649,3.6,233,102,31.6,476,21.0,22.0,25.0,23.0,68,66.67,4.0,7.0,41.11,0.95,49.58,1.49,1.26,0.8,4.81
2016,S,Huntington Beach Union High,Orange,Westminster,Westminster High,public,3809,33.754517,-118.0071,2622.0,0.8,77.92,580,3.6,233,76,31.6,476,20.0,21.0,23.0,21.0,43,56.58,4.0,7.0,41.11,0.95,49.58,1.49,1.26,0.8,4.81
2017,S,Huntington Beach Union High,Orange,Westminster,Westminster High,public,3809,33.754517,-118.0071,2622.0,0.8,77.92,568,3.6,233,48,31.6,476,20.0,21.0,23.0,21.0,30,62.5,4.0,7.0,41.11,0.95,49.58,1.49,1.26,0.8,4.81
2018,S,Huntington Beach Union High,Orange,Westminster,Westminster High,public,3809,33.754517,-118.0071,2622.0,0.8,77.92,722,3.6,233,69,31.6,476,21.0,22.0,24.0,22.0,49,71.01,4.0,7.0,41.11,0.95,49.58,1.49,1.26,0.8,4.81
2014,S,Laguna Beach Unified,Orange,Laguna-Beach,Laguna Beach High,public,3842,33.542034,-117.77795,1103.0,0.7,7.43,261,2.1,173,147,30.3,380,27.0,25.0,25.0,25.0,126,85.71,4.0,9.0,3.35,0.82,10.34,2.9,0.63,0.54,81.41
2015,S,Laguna Beach Unified,Orange,Laguna-Beach,Laguna Beach High,public,3842,33.542034,-117.77795,1103.0,0.7,7.43,222,2.1,173,137,30.3,380,28.0,27.0,26.0,26.0,124,90.51,4.0,9.0,3.35,0.82,10.34,2.9,0.63,0.54,81.41
2016,S,Laguna Beach Unified,Orange,Laguna-Beach,Laguna Beach High,public,3842,33.542034,-117.77795,1103.0,0.7,7.43,267,2.1,173,182,30.3,380,27.0,27.0,26.0,26.0,158,86.81,4.0,9.0,3.35,0.82,10.34,2.9,0.63,0.54,81.41
2017,S,Laguna Beach Unified,Orange,Laguna-Beach,Laguna Beach High,public,3842,33.542034,-117.77795,1103.0,0.7,7.43,244,2.1,173,179,30.3,380,27.0,26.0,25.0,25.0,158,88.27,4.0,9.0,3.35,0.82,10.34,2.9,0.63,0.54,81.41
2018,S,Laguna Beach Unified,Orange,Laguna-Beach,Laguna Beach High,public,3842,33.542034,-117.77795,1103.0,0.7,7.43,268,2.1,173,177,30.3,380,28.0,27.0,26.0,26.0,156,88.14,4.0,9.0,3.35,0.82,10.34,2.9,0.63,0.54,81.41
2014,S,Newport-Mesa Unified,Orange,Costa-Mesa,Early College High,public,16969,33.680622,-117.92783,260.0,2.1,70.0,57,23.4,0,47,23.8,15,23.0,23.0,23.0,23.0,30,63.83,4.0,9.0,5.0,0.77,73.08,0.38,1.15,0.38,19.23
2015,S,Newport-Mesa Unified,Orange,Costa-Mesa,Early College High,public,16969,33.680622,-117.92783,260.0,2.1,70.0,41,23.4,0,34,23.8,15,20.0,20.0,21.0,20.0,17,50.0,4.0,9.0,5.0,0.77,73.08,0.38,1.15,0.38,19.23
2016,S,Newport-Mesa Unified,Orange,Costa-Mesa,Early College High,public,16969,33.680622,-117.92783,260.0,2.1,70.0,59,23.4,0,48,23.8,15,20.0,22.0,23.0,21.0,28,58.33,4.0,9.0,5.0,0.77,73.08,0.38,1.15,0.38,19.23
2017,S,Newport-Mesa Unified,Orange,Costa-Mesa,Early College High,public,16969,33.680622,-117.92783,260.0,2.1,70.0,57,23.4,0,40,23.8,15,19.0,22.0,21.0,21.0,21,52.5,4.0,9.0,5.0,0.77,73.08,0.38,1.15,0.38,19.23
2018,S,Newport-Mesa Unified,Orange,Costa-Mesa,Early College High,public,16969,33.680622,-117.92783,260.0,2.1,70.0,55,23.4,0,40,23.8,15,22.0,22.0,22.0,22.0,23,57.5,4.0,9.0,5.0,0.77,73.08,0.38,1.15,0.38,19.23
2014,S,Newport-Mesa Unified,Orange,Costa-Mesa,Costa Mesa High,public,3879,33.670975,-117.90764,1814.0,0.6,66.54,258,6.3,0,26,41.0,278,18.0,21.0,21.0,19.0,12,46.15,4.0,5.0,8.38,1.76,63.01,1.1,0.28,1.16,24.31
2015,S,Newport-Mesa Unified,Orange,Costa-Mesa,Costa Mesa High,public,3879,33.670975,-117.90764,1814.0,0.6,66.54,248,6.3,0,54,41.0,278,21.0,22.0,22.0,21.0,25,46.3,4.0,5.0,8.38,1.76,63.01,1.1,0.28,1.16,24.31
2016,S,Newport-Mesa Unified,Orange,Costa-Mesa,Costa Mesa High,public,3879,33.670975,-117.90764,1814.0,0.6,66.54,260,6.3,0,52,41.0,278,22.0,23.0,23.0,22.0,36,69.23,4.0,5.0,8.38,1.76,63.01,1.1,0.28,1.16,24.31
2017,S,Newport-Mesa Unified,Orange,Costa-Mesa,Costa Mesa High,public,3879,33.670975,-117.90764,1814.0,0.6,66.54,277,6.3,0,40,41.0,278,23.0,23.0,23.0,23.0,27,67.5,4.0,5.0,8.38,1.76,63.01,1.1,0.28,1.16,24.31
2018,S,Newport-Mesa Unified,Orange,Costa-Mesa,Costa Mesa High,public,3879,33.670975,-117.90764,1814.0,0.6,66.54,283,6.3,0,34,41.0,278,22.0,22.0,21.0,22.0,19,55.88,4.0,5.0,8.38,1.76,63.01,1.1,0.28,1.16,24.31
2014,S,Newport-Mesa Unified,Orange,Costa-Mesa,Estancia High,public,3882,33.65996,-117.93377,1224.0,0.5,71.65,236,2.6,0,16,23.9,167,18.0,22.0,22.0,21.0,7,43.75,4.0,6.0,3.19,0.65,73.2,0.65,0.41,1.23,20.67
2015,S,Newport-Mesa Unified,Orange,Costa-Mesa,Estancia High,public,3882,33.65996,-117.93377,1224.0,0.5,71.65,327,2.6,0,17,23.9,167,24.0,26.0,23.0,23.0,14,82.35,4.0,6.0,3.19,0.65,73.2,0.65,0.41,1.23,20.67
2016,S,Newport-Mesa Unified,Orange,Costa-Mesa,Estancia High,public,3882,33.65996,-117.93377,1224.0,0.5,71.65,278,2.6,0,24,23.9,167,22.0,23.0,22.0,22.0,13,54.17,4.0,6.0,3.19,0.65,73.2,0.65,0.41,1.23,20.67
2017,S,Newport-Mesa Unified,Orange,Costa-Mesa,Estancia High,public,3882,33.65996,-117.93377,1224.0,0.5,71.65,302,2.6,0,28,23.9,167,24.0,23.0,22.0,22.0,17,60.71,4.0,6.0,3.19,0.65,73.2,0.65,0.41,1.23,20.67
2018,S,Newport-Mesa Unified,Orange,Costa-Mesa,Estancia High,public,3882,33.65996,-117.93377,1224.0,0.5,71.65,291,2.6,0,15,23.9,167,24.0,22.0,21.0,22.0,10,66.67,4.0,6.0,3.19,0.65,73.2,0.65,0.41,1.23,20.67
2014,S,Newport-Mesa Unified,Orange,Newport-Beach,Newport Harbor High,public,3890,33.623856,-117.91321,2349.0,1.1,34.82,605,2.1,0,234,39.7,875,23.0,23.0,23.0,23.0,163,69.66,4.0,8.0,2.81,0.81,36.14,1.58,0.38,0.3,57.98
2015,S,Newport-Mesa Unified,Orange,Newport-Beach,Newport Harbor High,public,3890,33.623856,-117.91321,2349.0,1.1,34.82,568,2.1,0,276,39.7,875,24.0,24.0,24.0,24.0,206,74.64,4.0,8.0,2.81,0.81,36.14,1.58,0.38,0.3,57.98
2016,S,Newport-Mesa Unified,Orange,Newport-Beach,Newport Harbor High,public,3890,33.623856,-117.91321,2349.0,1.1,34.82,538,2.1,0,268,39.7,875,24.0,25.0,24.0,24.0,203,75.75,4.0,8.0,2.81,0.81,36.14,1.58,0.38,0.3,57.98
2017,S,Newport-Mesa Unified,Orange,Newport-Beach,Newport Harbor High,public,3890,33.623856,-117.91321,2349.0,1.1,34.82,612,2.1,0,329,39.7,875,25.0,25.0,24.0,24.0,248,75.38,4.0,8.0,2.81,0.81,36.14,1.58,0.38,0.3,57.98
2018,S,Newport-Mesa Unified,Orange,Newport-Beach,Newport Harbor High,public,3890,33.623856,-117.91321,2349.0,1.1,34.82,513,2.1,0,275,39.7,875,24.0,23.0,23.0,23.0,191,69.45,4.0,8.0,2.81,0.81,36.14,1.58,0.38,0.3,57.98
2014,S,Orange Unified,Orange,Orange,El Modena High,public,3924,33.791416,-117.81251,2086.0,1.1,42.67,495,0.0,179,47,28.3,478,24.0,25.0,25.0,23.0,35,74.47,4.0,6.0,6.9,1.34,61.55,1.1,0.14,0.24,28.72
2015,S,Orange Unified,Orange,Orange,El Modena High,public,3924,33.791416,-117.81251,2086.0,1.1,42.67,547,0.0,179,68,28.3,478,24.0,25.0,24.0,24.0,50,73.53,4.0,6.0,6.9,1.34,61.55,1.1,0.14,0.24,28.72
2016,S,Orange Unified,Orange,Orange,El Modena High,public,3924,33.791416,-117.81251,2086.0,1.1,42.67,461,0.0,179,86,28.3,478,23.0,25.0,23.0,23.0,56,65.12,4.0,6.0,6.9,1.34,61.55,1.1,0.14,0.24,28.72
2017,S,Orange Unified,Orange,Orange,El Modena High,public,3924,33.791416,-117.81251,2086.0,1.1,42.67,480,0.0,179,49,28.3,478,25.0,25.0,26.0,24.0,38,77.55,4.0,6.0,6.9,1.34,61.55,1.1,0.14,0.24,28.72
2018,S,Orange Unified,Orange,Orange,El Modena High,public,3924,33.791416,-117.81251,2086.0,1.1,42.67,515,0.0,179,60,28.3,478,26.0,26.0,25.0,24.0,47,78.33,4.0,6.0,6.9,1.34,61.55,1.1,0.14,0.24,28.72
2014,S,Orange Unified,Orange,Orange,Orange High,public,3937,33.796223,-117.84872,1889.0,0.5,73.69,405,0.0,160,39,21.3,148,18.0,18.0,20.0,19.0,12,30.77,4.0,3.0,4.66,1.32,86.39,0.58,0.26,0.32,6.46
2015,S,Orange Unified,Orange,Orange,Orange High,public,3937,33.796223,-117.84872,1889.0,0.5,73.69,412,0.0,160,19,21.3,148,18.0,19.0,20.0,20.0,6,31.58,4.0,3.0,4.66,1.32,86.39,0.58,0.26,0.32,6.46
2016,S,Orange Unified,Orange,Orange,Orange High,public,3937,33.796223,-117.84872,1889.0,0.5,73.69,420,0.0,160,41,21.3,148,19.0,20.0,21.0,20.0,19,46.34,4.0,3.0,4.66,1.32,86.39,0.58,0.26,0.32,6.46
2014,S,Orange Unified,Orange,Villa-Park,Villa Park High,public,3950,33.81776,-117.81777,2466.0,2.1,27.74,603,0.0,310,98,32.0,810,25.0,24.0,26.0,24.0,78,79.59,3.0,8.0,12.17,1.7,41.08,2.55,0.2,0.69,41.61
2015,S,Orange Unified,Orange,Villa-Park,Villa Park High,public,3950,33.81776,-117.81777,2466.0,2.1,27.74,566,0.0,310,132,32.0,810,24.0,24.0,25.0,24.0,101,76.52,3.0,8.0,12.17,1.7,41.08,2.55,0.2,0.69,41.61
2016,S,Orange Unified,Orange,Villa-Park,Villa Park High,public,3950,33.81776,-117.81777,2466.0,2.1,27.74,585,0.0,310,142,32.0,810,24.0,25.0,24.0,24.0,106,74.65,3.0,8.0,12.17,1.7,41.08,2.55,0.2,0.69,41.61
2017,S,Orange Unified,Orange,Villa-Park,Villa Park High,public,3950,33.81776,-117.81777,2466.0,2.1,27.74,582,0.0,310,144,32.0,810,25.0,25.0,25.0,25.0,114,79.17,3.0,8.0,12.17,1.7,41.08,2.55,0.2,0.69,41.61
2018,S,Orange Unified,Orange,Villa-Park,Villa Park High,public,3950,33.81776,-117.81777,2466.0,2.1,27.74,608,0.0,310,107,32.0,810,26.0,26.0,25.0,25.0,86,80.37,3.0,8.0,12.17,1.7,41.08,2.55,0.2,0.69,41.61
2014,S,Placentia-Yorba Linda Unified,Orange,Yorba-Linda,Yorba Linda High,public,25026,33.89921,-117.78732,1791.0,2.4,10.55,453,23.0,249,146,32.5,842,25.0,25.0,26.0,24.0,119,81.51,3.0,10.0,18.65,1.28,16.53,2.29,0.11,0.22,60.92
2015,S,Placentia-Yorba Linda Unified,Orange,Yorba-Linda,Yorba Linda High,public,25026,33.89921,-117.78732,1791.0,2.4,10.55,437,23.0,249,158,32.5,842,25.0,25.0,26.0,25.0,133,84.18,3.0,10.0,18.65,1.28,16.53,2.29,0.11,0.22,60.92
2016,S,Placentia-Yorba Linda Unified,Orange,Yorba-Linda,Yorba Linda High,public,25026,33.89921,-117.78732,1791.0,2.4,10.55,445,23.0,249,184,32.5,842,25.0,25.0,26.0,25.0,156,84.78,3.0,10.0,18.65,1.28,16.53,2.29,0.11,0.22,60.92
2017,S,Placentia-Yorba Linda Unified,Orange,Yorba-Linda,Yorba Linda High,public,25026,33.89921,-117.78732,1791.0,2.4,10.55,404,23.0,249,184,32.5,842,25.0,24.0,26.0,24.0,144,78.26,3.0,10.0,18.65,1.28,16.53,2.29,0.11,0.22,60.92
2018,S,Placentia-Yorba Linda Unified,Orange,Yorba-Linda,Yorba Linda High,public,25026,33.89921,-117.78732,1791.0,2.4,10.55,470,23.0,249,161,32.5,842,25.0,25.0,25.0,24.0,128,79.5,3.0,10.0,18.65,1.28,16.53,2.29,0.11,0.22,60.92
2014,S,Placentia-Yorba Linda Unified,Orange,Anaheim,Esperanza High,public,3959,33.868187,-117.80429,1732.0,2.1,19.69,452,0.0,407,110,22.9,557,22.0,23.0,24.0,23.0,76,69.09,4.0,8.0,9.24,1.5,26.39,1.5,0.23,0.06,61.09
2015,S,Placentia-Yorba Linda Unified,Orange,Anaheim,Esperanza High,public,3959,33.868187,-117.80429,1732.0,2.1,19.69,456,0.0,407,118,22.9,557,24.0,24.0,24.0,24.0,89,75.42,4.0,8.0,9.24,1.5,26.39,1.5,0.23,0.06,61.09
2016,S,Placentia-Yorba Linda Unified,Orange,Anaheim,Esperanza High,public,3959,33.868187,-117.80429,1732.0,2.1,19.69,429,0.0,407,114,22.9,557,23.0,24.0,24.0,23.0,76,66.67,4.0,8.0,9.24,1.5,26.39,1.5,0.23,0.06,61.09
2017,S,Placentia-Yorba Linda Unified,Orange,Anaheim,Esperanza High,public,3959,33.868187,-117.80429,1732.0,2.1,19.69,406,0.0,407,98,22.9,557,23.0,23.0,24.0,23.0,75,76.53,4.0,8.0,9.24,1.5,26.39,1.5,0.23,0.06,61.09
2018,S,Placentia-Yorba Linda Unified,Orange,Anaheim,Esperanza High,public,3959,33.868187,-117.80429,1732.0,2.1,19.69,428,0.0,407,86,22.9,557,24.0,25.0,25.0,23.0,64,74.42,4.0,8.0,9.24,1.5,26.39,1.5,0.23,0.06,61.09
2014,S,Placentia-Yorba Linda Unified,Orange,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,1.9,33.16,470,3.2,223,70,20.2,214,24.0,24.0,24.0,23.0,50,71.43,4.0,8.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2014,S,Placentia-Yorba Linda Unified,Orange,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,2.4,20.68,470,0.0,282,70,23.0,469,24.0,24.0,24.0,23.0,50,71.43,4.0,8.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2014,S,Placentia-Yorba Linda Unified,Orange,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,1.9,33.16,470,3.2,223,70,20.2,214,24.0,24.0,24.0,23.0,50,71.43,5.0,9.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2014,S,Placentia-Yorba Linda Unified,Orange,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,2.4,20.68,470,0.0,282,70,23.0,469,24.0,24.0,24.0,23.0,50,71.43,5.0,9.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2014,S,El Dorado Union High,El Dorado,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,1.9,33.16,340,3.2,223,104,20.2,214,23.0,24.0,23.0,23.0,75,72.12,4.0,8.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2014,S,El Dorado Union High,El Dorado,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,2.4,20.68,340,0.0,282,104,23.0,469,23.0,24.0,23.0,23.0,75,72.12,4.0,8.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2014,S,El Dorado Union High,El Dorado,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,1.9,33.16,340,3.2,223,104,20.2,214,23.0,24.0,23.0,23.0,75,72.12,5.0,9.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2014,S,El Dorado Union High,El Dorado,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,2.4,20.68,340,0.0,282,104,23.0,469,23.0,24.0,23.0,23.0,75,72.12,5.0,9.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2015,S,El Dorado Union High,El Dorado,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,1.9,33.16,305,3.2,223,111,20.2,214,23.0,24.0,24.0,23.0,83,74.77,4.0,8.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2015,S,El Dorado Union High,El Dorado,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,2.4,20.68,305,0.0,282,111,23.0,469,23.0,24.0,24.0,23.0,83,74.77,4.0,8.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2015,S,El Dorado Union High,El Dorado,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,1.9,33.16,305,3.2,223,111,20.2,214,23.0,24.0,24.0,23.0,83,74.77,5.0,9.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2015,S,El Dorado Union High,El Dorado,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,2.4,20.68,305,0.0,282,111,23.0,469,23.0,24.0,24.0,23.0,83,74.77,5.0,9.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2015,S,Placentia-Yorba Linda Unified,Orange,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,1.9,33.16,445,3.2,223,69,20.2,214,24.0,24.0,25.0,24.0,54,78.26,4.0,8.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2015,S,Placentia-Yorba Linda Unified,Orange,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,2.4,20.68,445,0.0,282,69,23.0,469,24.0,24.0,25.0,24.0,54,78.26,4.0,8.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2015,S,Placentia-Yorba Linda Unified,Orange,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,1.9,33.16,445,3.2,223,69,20.2,214,24.0,24.0,25.0,24.0,54,78.26,5.0,9.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2015,S,Placentia-Yorba Linda Unified,Orange,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,2.4,20.68,445,0.0,282,69,23.0,469,24.0,24.0,25.0,24.0,54,78.26,5.0,9.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2016,S,El Dorado Union High,El Dorado,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,1.9,33.16,300,3.2,223,91,20.2,214,23.0,24.0,23.0,23.0,66,72.53,4.0,8.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2016,S,El Dorado Union High,El Dorado,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,2.4,20.68,300,0.0,282,91,23.0,469,23.0,24.0,23.0,23.0,66,72.53,4.0,8.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2016,S,El Dorado Union High,El Dorado,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,1.9,33.16,300,3.2,223,91,20.2,214,23.0,24.0,23.0,23.0,66,72.53,5.0,9.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2016,S,El Dorado Union High,El Dorado,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,2.4,20.68,300,0.0,282,91,23.0,469,23.0,24.0,23.0,23.0,66,72.53,5.0,9.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2016,S,Placentia-Yorba Linda Unified,Orange,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,1.9,33.16,422,3.2,223,94,20.2,214,24.0,25.0,25.0,24.0,72,76.6,4.0,8.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2016,S,Placentia-Yorba Linda Unified,Orange,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,2.4,20.68,422,0.0,282,94,23.0,469,24.0,25.0,25.0,24.0,72,76.6,4.0,8.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2016,S,Placentia-Yorba Linda Unified,Orange,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,1.9,33.16,422,3.2,223,94,20.2,214,24.0,25.0,25.0,24.0,72,76.6,5.0,9.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2016,S,Placentia-Yorba Linda Unified,Orange,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,2.4,20.68,422,0.0,282,94,23.0,469,24.0,25.0,25.0,24.0,72,76.6,5.0,9.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2017,S,El Dorado Union High,El Dorado,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,1.9,33.16,253,3.2,223,72,20.2,214,24.0,25.0,24.0,24.0,53,73.61,4.0,8.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2017,S,El Dorado Union High,El Dorado,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,2.4,20.68,253,0.0,282,72,23.0,469,24.0,25.0,24.0,24.0,53,73.61,4.0,8.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2017,S,El Dorado Union High,El Dorado,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,1.9,33.16,253,3.2,223,72,20.2,214,24.0,25.0,24.0,24.0,53,73.61,5.0,9.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2017,S,El Dorado Union High,El Dorado,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,2.4,20.68,253,0.0,282,72,23.0,469,24.0,25.0,24.0,24.0,53,73.61,5.0,9.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2017,S,Placentia-Yorba Linda Unified,Orange,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,1.9,33.16,471,3.2,223,117,20.2,214,23.0,24.0,25.0,23.0,86,73.5,4.0,8.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2017,S,Placentia-Yorba Linda Unified,Orange,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,2.4,20.68,471,0.0,282,117,23.0,469,23.0,24.0,25.0,23.0,86,73.5,4.0,8.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2017,S,Placentia-Yorba Linda Unified,Orange,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,1.9,33.16,471,3.2,223,117,20.2,214,23.0,24.0,25.0,23.0,86,73.5,5.0,9.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2017,S,Placentia-Yorba Linda Unified,Orange,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,2.4,20.68,471,0.0,282,117,23.0,469,23.0,24.0,25.0,23.0,86,73.5,5.0,9.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2018,S,El Dorado Union High,El Dorado,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,1.9,33.16,302,3.2,223,77,20.2,214,22.0,24.0,22.0,23.0,54,70.13,4.0,8.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2018,S,El Dorado Union High,El Dorado,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,2.4,20.68,302,0.0,282,77,23.0,469,22.0,24.0,22.0,23.0,54,70.13,4.0,8.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2018,S,El Dorado Union High,El Dorado,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,1.9,33.16,302,3.2,223,77,20.2,214,22.0,24.0,22.0,23.0,54,70.13,5.0,9.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2018,S,El Dorado Union High,El Dorado,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,2.4,20.68,302,0.0,282,77,23.0,469,22.0,24.0,22.0,23.0,54,70.13,5.0,9.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2018,S,Placentia-Yorba Linda Unified,Orange,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,1.9,33.16,464,3.2,223,90,20.2,214,24.0,24.0,24.0,23.0,69,76.67,4.0,8.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2018,S,Placentia-Yorba Linda Unified,Orange,Placerville,El Dorado High,public,679,38.732334,-120.81274,1176.0,2.4,20.68,464,0.0,282,90,23.0,469,24.0,24.0,24.0,23.0,69,76.67,4.0,8.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2018,S,Placentia-Yorba Linda Unified,Orange,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,1.9,33.16,464,3.2,223,90,20.2,214,24.0,24.0,24.0,23.0,69,76.67,5.0,9.0,1.36,0.85,18.54,3.49,2.04,0.51,73.21
2018,S,Placentia-Yorba Linda Unified,Orange,Placentia,El Dorado High,public,3958,33.892,-117.85621,1910.0,2.4,20.68,464,0.0,282,90,23.0,469,24.0,24.0,24.0,23.0,69,76.67,5.0,9.0,10.73,1.36,29.42,2.25,0.16,0.47,55.6
2014,S,Placentia-Yorba Linda Unified,Orange,Placentia,Valencia High,public,3976,33.87595,-117.86928,2797.0,1.0,54.95,583,0.0,280,98,36.9,1278,26.0,25.0,27.0,25.0,76,77.55,4.0,9.0,19.88,1.93,59.89,1.36,0.14,0.32,16.48
2014,S,William S. Hart Union High,Los Angeles,Placentia,Valencia High,public,3976,33.87595,-117.86928,2797.0,1.0,54.95,653,0.0,280,203,36.9,1278,24.0,24.0,25.0,23.0,159,78.33,4.0,9.0,19.88,1.93,59.89,1.36,0.14,0.32,16.48
